218 0.03001 145.782 226.889 -3.58453 207.766
219 0.03001 135.47 222.749 137.565 7.95758
220 0.03001 122.153 224.468 33.4572 114.644
221 0.03001 110.496 222.338 4.90959 34.7702
222 0.03001 98.5961 222.501 -178.235 -110.927
223 0.03001 87.7191 223.927 -73.5032 -12.7494
224 0.03001 75.1884 224.101 -106.264 69.5618
225 0.03001 234.853 235.806 -3.14895 78.3064
226 0.03001 223.363 234.853 168.869 169.451
227 0.03001 211.345 232.256 275.439 -90.3431
228 0.03001 200.966 236.919 -218.645 264.952
229 0.03001 190.846 232.845 6.74462 95.617
230 0.03001 178.998 231.956 -65.63 -183.569
231 0.03001 168.12 233.649 -52.3477 90.8985
232 0.03001 154.95 231.837 -140.524 -20.709
233 0.03001 144.669 236.698 68.7302 133.249
234 0.03001 133.572 234.563 255.258 21.1158
235 0.03001 120.876 235.995 -162.724 116.436
236 0.03001 111.076 233.739 167.785 39.1235
237 0.03001 97.9338 233.61 -128.853 189.998
238 0.03001 85.7616 235.46 -252.089 53.0766
239 0.03001 73.8472 235.407 -273.634 140.705
240 0.03001 236.782 246.536 248.971 166.616
241 0.03001 222.307 245.249 -2.20247 183.899
242 0.03001 211.053 245.545 -32.9225 77.2909
243 0.03001 201.068 248.049 -6.82259 245.448
244 0.03001 191.246 244.008 247.54 76.3551
245 0.03001 178.281 244.339 -29.8942 56.1563
246 0.03001 167.755 252.031 71.0841 460.607
247 0.03001 157.106 244.344 51.7762 -48.9154
248 0.03001 145.797 247.243 -23.7965 368.17
249 0.03001 134.254 250.075 26.3961 186.177
250 0.03001 121.897 246.986 -133.369 210.471
251 0.03001 107.605 244.515 -293.512 -77.2765
